"AOI.Name","Trial","Stimulus","Category.Group","Index","Event.Start.Trial.Time","Event.End.Trial.Time","Event.Duration"
"Grid",11,"Folie30.jpg","Eye",25,6561.1,7110.3,609.4
"White Space",2,"Folie3.jpg","Eye",26,7858.8,7988.2,142
"Grid",6,"Folie9.jpg","Eye",16,4151.4,4327.4,309
NA,2,"Folie3.jpg","Eye",7,2388.6,2392.9,25
"Target Word",17,"Folie1.jpg","Eye",15,4365.2,4505.3,317.1
NA,23,"Folie14.jpg","Eye",5,2563.9,2590.3,50.1
"Grid",16,"Folie27.jpg","Eye",13,5465.4,5653.7,209
NA,23,"Folie14.jpg","Eye",16,7050.2,7074,33.4
NA,20,"Folie29.jpg","Eye",2,477,495.3,16.7
NA,28,"Folie6.jpg","Eye",9,2851.6,2857.5,8.4
"Target Word",25,"Folie28.jpg","Eye",28,8412.9,8598.1,77.8
"Target Word",25,"Folie28.jpg","Eye",12,3870.8,4121.1,392.4
"Fixation",5,"Folie12.jpg","Eye",3,765.4,1718,1049.5
NA,3,"Folie25.jpg","Eye",1,306.2,361.8,41.8
"Grid",5,"Folie12.jpg","Eye",12,4046.3,4160.6,83.5
NA,9,"Folie16.jpg","Eye",1,431.1,552.2,116.8
NA,8,"Folie22.jpg","Eye",17,4903.6,4918,8.4
NA,2,"Folie3.jpg","Eye",10,3570.7,3595.8,50.1
"Grid",9,"Folie16.jpg","Eye",19,7564.2,7734.4,167
NA,13,"Folie7.jpg","Eye",1,553.3,724.1,208.8
NA,9,"Folie16.jpg","Eye",19,4862.2,4889.6,8.4
"Grid",25,"Folie28.jpg","Eye",9,3638.1,3805.8,133.6
"Fixation",15,"Folie8.jpg","Eye",2,708.7,817.6,116.9
"Grid",20,"Folie29.jpg","Eye",15,4668.8,4889.3,233.8
NA,16,"Folie27.jpg","Eye",19,4349.1,4365.2,8.3
"Grid",12,"Folie4.jpg","Eye",13,4312.2,4414.7,100.1
NA,9,"Folie16.jpg","Eye",1,194.7,290.2,66.7
NA,20,"Folie29.jpg","Eye",25,8941.5,8945.2,16.7
NA,15,"Folie8.jpg","Eye",36,8451.7,8497.2,25.1
NA,13,"Folie7.jpg","Eye",25,8941.5,8949.9,8.3
"Grid",22,"Folie13.jpg","Eye",12,5557.7,5875.5,308.7
NA,18,"Folie11.jpg","Eye",11,3627.8,3628.6,8.4
NA,9,"Folie16.jpg","Eye",23,6709.3,6729.7,16.7
NA,17,"Folie1.jpg","Eye",21,6858.8,6869.3,16.7
NA,26,"Folie5.jpg","Eye",10,3395.6,3424.3,16.7
NA,5,"Folie12.jpg","Eye",15,4244.5,4270.3,33.4
NA,17,"Folie1.jpg","Eye",1,3104.8,3697.3,434.1
NA,16,"Folie27.jpg","Eye",4,2234.7,2257.4,33.4
NA,29,"Folie15.jpg","Eye",13,6075.2,6084.7,68.5
NA,28,"Folie6.jpg","Eye",12,4938.8,4949.9,8.4
NA,13,"Folie7.jpg","Eye",18,6827.7,6855.5,8.7
NA,19,"Folie2.jpg","Eye",1,1249.7,1344.9,150.3
"Grid",22,"Folie13.jpg","Eye",22,6901.8,7202.4,325.6
NA,24,"Folie21.jpg","Eye",9,3202.4,3225.6,25
"Grid",21,"Folie10.jpg","Eye",9,2316.1,2549.9,292.3
"Grid",6,"Folie9.jpg","Eye",12,3007.1,3161.8,167
NA,20,"Folie29.jpg","Eye",17,5037.2,5052.8,16.7
"Grid",16,"Folie27.jpg","Eye",27,8152,8273.9,100.3
"Grid",28,"Folie6.jpg","Eye",10,3405.4,3534.8,100.2
NA,13,"Folie7.jpg","Eye",10,4806,4825.9,16.7
NA,15,"Folie8.jpg","Eye",20,4243,4274,25
NA,22,"Folie13.jpg","Eye",16,8042.7,8076.1,33.4
NA,25,"Folie28.jpg","Eye",3,8074.9,8183.4,133.6
NA,18,"Folie11.jpg","Eye",22,5964.5,5965.3,8.3
"Fixation",7,"Folie26.jpg","Eye",2,1291.5,2238.3,967.7
"Target Word",22,"Folie13.jpg","Eye",17,5532.3,5665.2,125.3
NA,6,"Folie9.jpg","Eye",6,2298,2314.7,33.4
NA,29,"Folie15.jpg","Eye",15,4766.2,4796.8,8.4
NA,28,"Folie6.jpg","Eye",9,3391.9,3416.9,25
NA,22,"Folie13.jpg","Eye",9,2912.9,2915.8,83.5
NA,20,"Folie29.jpg","Eye",1,4268.5,4677.5,467.9
NA,25,"Folie28.jpg","Eye",22,8345.1,8366.7,8.4
NA,3,"Folie25.jpg","Eye",16,7244.3,7259.3,16.7
NA,29,"Folie15.jpg","Eye",2,425.9,442.8,8.3
"White Space",4,"Folie24.jpg","Eye",22,6420.8,6463.2,83.5
NA,29,"Folie15.jpg","Eye",3,7611.8,7741.3,141.9
NA,22,"Folie13.jpg","Eye",25,8420.9,8437.6,16.6
NA,3,"Folie25.jpg","Information",1,0,NA,NA
NA,7,"Folie26.jpg","Eye",19,4123,4209.9,16.7
NA,7,"Folie26.jpg","Eye",2,702.2,741.9,8.3
NA,23,"Folie14.jpg","Eye",3,754.1,768.1,8.3
NA,24,"Folie21.jpg","Eye",2,871.7,897.1,8.3
NA,29,"Folie15.jpg","Eye",26,7698.4,7703.3,8.4
"Grid",19,"Folie2.jpg","Eye",15,5062,5709.6,626.3
NA,9,"Folie16.jpg","Eye",10,5110,5126.7,52.8
"Grid",2,"Folie3.jpg","Eye",15,4069,4229.5,183.8
NA,27,"Folie18.jpg","Eye",10,3773.2,3848.4,8.4
"Grid",10,"Folie23.jpg","Eye",15,5862.3,6013.7,141.9
"Fixation",14,"Folie20.jpg","Eye",2,682.5,749.3,116.9
"Target Word",7,"Folie26.jpg","Eye",6,2561.8,2944.4,308.9
"Grid",14,"Folie20.jpg","Eye",27,8558.1,8627.9,75.6
"Target Word",28,"Folie6.jpg","Eye",4,2381.5,2621.1,250.4
NA,30,"Folie17.jpg","Eye",10,3248.3,3252.8,8.4
"Target Word",14,"Folie20.jpg","Eye",5,2444,2675.2,217
NA,11,"Folie30.jpg","Eye",21,8375.9,8439.3,8.4
"Grid",6,"Folie9.jpg","Information",21,7228.1,7360.5,116.9
NA,22,"Folie13.jpg","Eye",2,547.2,580.6,16.7
"Grid",7,"Folie26.jpg","Eye",5,2227.5,2318.4,83.5
"Grid",11,"Folie30.jpg","Eye",19,4770.5,5095.1,217.2
NA,27,"Folie18.jpg","Eye",20,7532.9,7566.3,33.4
NA,9,"Folie16.jpg","Eye",8,2458.7,2503.4,33.4
NA,16,"Folie27.jpg","Eye",6,1104,1106.3,8.3
NA,30,"Folie17.jpg","Eye",25,6799.2,6807.6,8.4
NA,18,"Folie11.jpg","Eye",10,4288.9,4347.5,25
"Grid",7,"Folie26.jpg","Eye",1,4.4,154.5,150.3
NA,15,"Folie8.jpg","Eye",2,513.3,513.2,8.3
"Fixation",11,"Folie30.jpg","Eye",3,403,1534.5,1118.8
"Fixation",7,"Folie26.jpg","Eye",3,889,1075.1,317.4
"Grid",30,"Folie17.jpg","Eye",26,7784.9,8060.4,252.8
NA,8,"Folie22.jpg","Eye",11,3066.5,3082.4,16.7
"Grid",2,"Folie3.jpg","Eye",6,2229.3,2316.5,83.5
NA,15,"Folie8.jpg","Eye",22,6814.2,6839.8,16.7
"Grid",12,"Folie4.jpg","Eye",9,2843.2,2951.7,83.5
"Grid",10,"Folie23.jpg","Eye",2,374.7,489.9,91.8
"Grid",23,"Folie14.jpg","Eye",29,7517.1,7724.8,260.8
"Fixation",29,"Folie15.jpg","Eye",4,1003.9,2236.4,1211.1
"Grid",4,"Folie24.jpg","Eye",9,3468.8,3660.7,150.3
NA,8,"Folie22.jpg","Eye",28,7757.8,7743.6,25
NA,4,"Folie24.jpg","Eye",20,5375.9,5410.1,8.3
NA,10,"Folie23.jpg","Eye",20,5558.8,5557.7,8.3
"Grid",17,"Folie1.jpg","Eye",11,4071.5,4218.5,125.3
"Fixation",21,"Folie10.jpg","Eye",3,626.6,2176,1553.2
NA,8,"Folie22.jpg","Eye",10,3142.2,3162.3,8.3
"Fixation",9,"Folie16.jpg","Eye",14,4846.8,5234,166.9
"Grid",5,"Folie12.jpg","Eye",8,2912.4,3038.1,91.8
"White Space",13,"Folie7.jpg","Eye",8,2604.7,2688.6,66.8
"White Space",23,"Folie14.jpg","Eye",15,6116.9,6169.8,134.4
"Grid",21,"Folie10.jpg","Eye",10,3709.7,3844.4,167
NA,6,"Folie9.jpg","Eye",6,2401.6,2414.9,8.4
NA,29,"Folie15.jpg","Eye",13,3873.5,3875,25
"Grid",19,"Folie2.jpg","Eye",32,7775.2,8215.7,517.4
"Fixation",26,"Folie5.jpg","Eye",3,734.7,1184.9,651.3
"Grid",18,"Folie11.jpg","Eye",89,45444.1,45721.7,284.2
NA,12,"Folie4.jpg","Eye",14,6289.8,6267.2,8.4
NA,8,"Folie22.jpg","Eye",12,3969.6,4023.7,16.7
NA,18,"Folie11.jpg","Eye",3,834.2,838.9,16.7
NA,25,"Folie28.jpg","Eye",11,3526.2,3539,8.3
NA,8,"Folie22.jpg","Eye",3,7548.9,7565.3,125.3
NA,11,"Folie30.jpg","Eye",24,8090,8098.6,8.4
"Fixation",20,"Folie29.jpg","Eye",2,226.6,362.8,183.6
"Fixation",5,"Folie12.jpg","Eye",3,1536.4,2281.4,835
NA,4,"Folie24.jpg","Eye",7,2439.4,2459.2,33.4
NA,22,"Folie13.jpg","Eye",2,257.5,296.1,58.4
NA,7,"Folie26.jpg","Eye",4,1056.4,1062.8,8.3
NA,14,"Folie20.jpg","Eye",8,3659,3680.1,33.4
"Grid",14,"Folie20.jpg","Eye",11,4556.5,4806.3,233.8
NA,16,"Folie27.jpg","Eye",21,6073.6,6096.9,16.7
NA,24,"Folie21.jpg","Eye",11,4167.6,4182.9,16.7
NA,19,"Folie2.jpg","Eye",6,2517.6,2515.3,16.7
"Grid",2,"Folie3.jpg","Eye",16,5377.5,5462.5,91.9
NA,2,"Folie3.jpg","Eye",7,3212.7,3232,8.3
"Grid",11,"Folie30.jpg","Eye",14,3576.3,3660.2,75.2
"Grid",21,"Folie10.jpg","Eye",1,1.9,235.7,233.8
"Fixation",11,"Folie30.jpg","Eye",2,248.4,738.7,434.1
"Fixation",26,"Folie5.jpg","Eye",32,24869.2,25512.1,350.7
NA,7,"Folie26.jpg","Eye",3,538.7,564.7,16.7
NA,7,"Folie26.jpg","Eye",2,236.9,314.1,75.1
NA,23,"Folie14.jpg","Eye",19,8993.5,9084.4,91.8
"Grid",15,"Folie8.jpg","Eye",20,6963.2,7084.9,167
"Target Word",10,"Folie23.jpg","Eye",8,3010.2,3302.4,167
NA,6,"Folie9.jpg","Eye",14,4627.4,4644.5,25
NA,21,"Folie10.jpg","Eye",19,7746.1,7779.5,16.7
NA,18,"Folie11.jpg","Eye",5,1986.8,2121.3,58.4
"Grid",24,"Folie21.jpg","Eye",11,3772.6,3959.9,208.8
"Grid",9,"Folie16.jpg","Eye",23,7481.4,9076.3,1703.7
NA,3,"Folie25.jpg","Eye",13,4662.1,4666.8,8.3
"Grid",12,"Folie4.jpg","Information",26,7194,7458.7,300.7
"Grid",27,"Folie18.jpg","Eye",28,8103.8,8397,250.5
"White Space",7,"Folie26.jpg","Eye",23,8776.7,8860.2,83.5
NA,27,"Folie18.jpg","Eye",1,528.9,528.3,8.4
NA,14,"Folie20.jpg","Eye",2,477,519.3,8.4
NA,11,"Folie30.jpg","Eye",3,8148.5,8418.2,734.7
NA,25,"Folie28.jpg","Eye",3,894.9,928.4,8.3
"Grid",4,"Folie24.jpg","Eye",9,2947.5,3171.8,258.8
NA,18,"Folie11.jpg","Eye",10,3331.1,3355.7,8.4
"Grid",13,"Folie7.jpg","Eye",25,7536.1,7750,208.7
"Grid",17,"Folie1.jpg","Eye",2,115.8,230,83.5
NA,8,"Folie22.jpg","Eye",26,8558.7,8538.4,8.3
NA,5,"Folie12.jpg","Eye",2,7766.8,8070.3,150.3
NA,7,"Folie26.jpg","Eye",8,3246.4,3311.4,33.4
"Target Word",4,"Folie24.jpg","Eye",7,2511.2,2626.8,125.3
"Fixation",18,"Folie11.jpg","Eye",4,951.2,2524,1578.3
NA,16,"Folie27.jpg","Eye",6,1605,1620.3,33.4
NA,30,"Folie17.jpg","Eye",6,2115.9,2138.2,25
NA,26,"Folie5.jpg","Eye",37,31717.9,31559.2,8.4
"Grid",1,"Folie19.jpg","Eye",2,84.9,305.9,217.1
NA,22,"Folie13.jpg","Eye",2,524.1,540.8,16.7
"Grid",21,"Folie10.jpg","Eye",13,4100.9,4251.1,133.5
NA,16,"Folie27.jpg","Eye",3,623.8,637,8.3
"Target Word",3,"Folie25.jpg","Eye",25,7378,8142.3,718.2
"Target Word",10,"Folie23.jpg","Eye",12,2555,2806.3,233.8
"Grid",24,"Folie21.jpg","Eye",9,3214,3385.6,192.2
NA,21,"Folie10.jpg","Eye",6,2245,2249.4,8.3
"Grid",14,"Folie20.jpg","Eye",21,7030.9,7374.6,392.5
"Grid",3,"Folie25.jpg","Eye",13,8265,8478.9,231.4
NA,16,"Folie27.jpg","Eye",17,4773.3,4781.6,8.3
NA,30,"Folie17.jpg","Eye",17,6461.3,6496,8.3
"Grid",15,"Folie8.jpg","Eye",18,4620.7,4757.4,158.7
NA,26,"Folie5.jpg","Eye",37,31717.9,31400.6,8.4
NA,18,"Folie11.jpg","Eye",36,34789.1,36400.8,25.1
"Grid",25,"Folie28.jpg","Eye",18,5177.4,5281,108.5
"Grid",8,"Folie22.jpg","Eye",15,4227,4383.8,108.6
NA,6,"Folie9.jpg","Eye",16,5468.4,5453.8,16.7
NA,27,"Folie18.jpg","Eye",2,4370,4966.8,726.5
NA,9,"Folie16.jpg","Eye",2,2193,2243.1,16.7
NA,24,"Folie21.jpg","Eye",21,7598.2,7620.2,8.4
NA,11,"Folie30.jpg","Eye",24,6156.1,6174.4,8.4
NA,21,"Folie10.jpg","Eye",17,4938.3,4952,16.7
NA,11,"Folie30.jpg","Eye",1,2.7,37.4,41.7
"Target Word",29,"Folie15.jpg","Eye",26,7858.8,8349.5,75.2
"Target Word",22,"Folie13.jpg","Eye",1,1.9,280.1,275.7
NA,26,"Folie5.jpg","Eye",14,3909.9,3945.3,66.8
NA,15,"Folie8.jpg","Eye",1,1324.5,1456.2,150.3
NA,6,"Folie9.jpg","Eye",20,6801.7,6813.5,8.3
NA,22,"Folie13.jpg","Eye",20,7440.6,7500.9,8.4
NA,24,"Folie21.jpg","Eye",1,5697.1,5985.8,350.7
"Target Word",9,"Folie16.jpg","Eye",14,5958,6076.2,158.1
"Grid",14,"Folie20.jpg","Eye",11,3909.7,4301.3,367.3
"Grid",17,"Folie1.jpg","Eye",19,7085.6,7213.3,66.8
NA,30,"Folie17.jpg","Eye",5,2799.8,2831.8,33.4
NA,20,"Folie29.jpg","Eye",10,3444.6,3463.8,8.4
"Grid",15,"Folie8.jpg","Eye",8,2642.6,2836.9,167.1
"Grid",24,"Folie21.jpg","Eye",20,5998.2,6142.9,141.9
"Grid",12,"Folie4.jpg","Eye",19,6468.5,6824.2,308.9
NA,8,"Folie22.jpg","Eye",12,3317.1,3340.2,33.4
"Fixation",9,"Folie16.jpg","Eye",3,370.9,2112.3,1603.1
NA,3,"Folie25.jpg","Eye",1,276.1,323.6,25
NA,21,"Folie10.jpg","Eye",13,3749.2,3858.6,8.4
NA,17,"Folie1.jpg","Eye",3,707.3,761.1,25
"Target Word",7,"Folie26.jpg","Eye",1,136.7,263.8,167.1
"Fixation",4,"Folie24.jpg","Eye",3,557.7,645.9,108.5
NA,28,"Folie6.jpg","Eye",11,3754.5,3765.4,8.3
NA,24,"Folie21.jpg","Eye",16,8499.3,8526,17.5
NA,2,"Folie3.jpg","Eye",13,4411.1,4427.7,8.4
NA,17,"Folie1.jpg","Eye",9,5311.8,5348.2,8.4
NA,2,"Folie3.jpg","Eye",19,7590.4,7599.1,8.4
"Grid",1,"Folie19.jpg","Eye",9,3274.9,3442,183.6
NA,17,"Folie1.jpg","Eye",15,4892.7,4926.3,16.7
"Grid",1,"Folie19.jpg","Eye",20,6655.6,6920.8,250.8
NA,20,"Folie29.jpg","Eye",3,1625.9,1622.8,16.7
NA,21,"Folie10.jpg","Eye",8,1478.1,1489.9,8.4
"Grid",16,"Folie27.jpg","Eye",37,8597.5,8727.2,142
NA,15,"Folie8.jpg","Eye",1,357.2,390.9,66.8
"Grid",25,"Folie28.jpg","Eye",10,3082,3260.9,158.7
"Target Word",1,"Folie19.jpg","Eye",7,2475.8,2681.2,200.4
NA,27,"Folie18.jpg","Eye",2,962.9,979.6,8.4
"Grid",18,"Folie11.jpg","Eye",7,2237.2,2403.8,150.3
"Grid",25,"Folie28.jpg","Eye",12,4193.6,4359.9,175.3
"Grid",30,"Folie17.jpg","Eye",20,8483.8,8698.1,200.3
"Grid",22,"Folie13.jpg","Eye",18,7629.2,7752.6,125.2
"Grid",30,"Folie17.jpg","Eye",16,5262.7,5343,116.9
NA,15,"Folie8.jpg","Eye",18,6635.6,6657.7,16.7
NA,6,"Folie9.jpg","Eye",9,3552.1,3562.7,16.7
NA,10,"Folie23.jpg","Eye",9,2225.8,2237.4,16.7
NA,18,"Folie11.jpg","Eye",9,3115.2,3191.2,33.4
"Grid",7,"Folie26.jpg","Eye",22,7883.1,8151.1,275.6
"Target Word",3,"Folie25.jpg","Eye",21,7025.9,9070.2,1928.9
NA,1,"Folie19.jpg","Eye",7,2613.8,2637.1,8.4
"Fixation",21,"Folie10.jpg","Eye",5,1130.5,2204.7,976.8
NA,5,"Folie12.jpg","Eye",8,2881.7,2935,16.7
"Grid",26,"Folie5.jpg","Eye",9,3021.3,3203.6,200.3
NA,3,"Folie25.jpg","Eye",27,8183.7,8209,8.4
NA,27,"Folie18.jpg","Eye",11,4128,4141.9,33.4
"Grid",5,"Folie12.jpg","Eye",9,3092.4,3220.5,125.3
NA,21,"Folie10.jpg","Eye",17,6246.3,6259.9,41.8
"Fixation",22,"Folie13.jpg","Eye",3,327.7,603.7,192.1
NA,27,"Folie18.jpg","Eye",2,531.9,537.3,8.4
NA,9,"Folie16.jpg","Eye",11,3468.5,3473.7,16.7
NA,10,"Folie23.jpg","Eye",3,416.1,395.9,8.3
"Grid",8,"Folie22.jpg","Eye",25,8241.8,9014.9,713.6
"Grid",3,"Folie25.jpg","Eye",10,2775,2871,108.6
NA,20,"Folie29.jpg","Eye",11,4238.7,4251,41.8
"Grid",17,"Folie1.jpg","Eye",9,3723.7,4370.8,434.3
"Grid",14,"Folie20.jpg","Eye",15,4863.3,5369.1,576
"Grid",16,"Folie27.jpg","Eye",22,5225.8,5308.3,125.2
NA,4,"Folie24.jpg","Eye",3,1672.3,1676.8,41.8
NA,9,"Folie16.jpg","Eye",24,7942.2,7956,8.3
"Grid",2,"Folie3.jpg","Eye",15,4598.7,4993.9,359
"Grid",20,"Folie29.jpg","Eye",26,7794.3,8015.5,153.2
"Grid",16,"Folie27.jpg","Eye",10,3841.1,3903.9,116.9
NA,30,"Folie17.jpg","Eye",16,8078.2,8120.5,16.7
"Target Word",9,"Folie16.jpg","Eye",19,5433.2,5627.5,183.7
"White Space",19,"Folie2.jpg","Eye",14,5121.1,5305.5,192.1
NA,23,"Folie14.jpg","Eye",7,2518.6,2520,8.3
NA,6,"Folie9.jpg","Eye",11,3710.3,3747.3,16.7
NA,30,"Folie17.jpg","Eye",1,238.3,301.2,50.1
NA,15,"Folie8.jpg","Eye",2,308.7,311.6,8.4
"Grid",7,"Folie26.jpg","Eye",21,7735.9,8232.5,584.5
NA,2,"Folie3.jpg","Eye",19,6551.6,6565.4,8.4
NA,7,"Folie26.jpg","Eye",1,126.2,493.8,133.6
"Grid",15,"Folie8.jpg","Eye",6,2678.8,2878.7,275.3
NA,27,"Folie18.jpg","Eye",15,6170.6,6170.6,41.7
"Grid",28,"Folie6.jpg","Eye",27,7749.1,8405.8,543.2
NA,27,"Folie18.jpg","Eye",8,3121.5,3150.7,8.4
NA,2,"Folie3.jpg","Eye",11,4290.7,4312.6,25
NA,19,"Folie2.jpg","Eye",16,5911.7,5938.6,25.4
"White Space",17,"Folie1.jpg","Eye",25,8516,8716.8,175.3
NA,19,"Folie2.jpg","Eye",9,3455.2,3468.8,16.7
"Grid",19,"Folie2.jpg","Information",12,4933.3,5036.2,185.2
NA,27,"Folie18.jpg","Eye",18,5499.8,5480.4,8.5
"Grid",23,"Folie14.jpg","Eye",29,7517.1,7612.6,91.8
"Grid",7,"Folie26.jpg","Eye",8,2909.1,3165.9,250.6
"Grid",7,"Folie26.jpg","Eye",19,6373.1,6706.5,350.8
NA,19,"Folie2.jpg","Eye",3,682.3,681.2,8.4
NA,10,"Folie23.jpg","Eye",24,5521.8,5528.1,16.7
NA,7,"Folie26.jpg","Eye",16,8041.7,8073.1,16.7
NA,18,"Folie11.jpg","Eye",7,2850.1,2876.5,8.4
"Fixation",21,"Folie10.jpg","Eye",3,626.6,1272.7,459.2
"Grid",4,"Folie24.jpg","Eye",14,3858.8,4087.7,233.9
"Grid",19,"Folie2.jpg","Eye",12,2727.8,2924.6,217.1
NA,10,"Folie23.jpg","Eye",3,745.5,760.3,16.7
"Fixation",25,"Folie28.jpg","Eye",3,409.8,2279.6,1987.5
"Grid",10,"Folie23.jpg","Eye",13,3656.1,3868.1,183.7
"Fixation",17,"Folie1.jpg","Eye",2,493.2,1959.1,1494.6
"Grid",30,"Folie17.jpg","Eye",24,7382.1,7524.4,150.2
"Grid",4,"Folie24.jpg","Eye",28,8821.4,9079.3,251.6
NA,9,"Folie16.jpg","Eye",1,607.9,761.5,142
NA,15,"Folie8.jpg","Eye",3,401.1,432.8,16.7
NA,27,"Folie18.jpg","Eye",10,2756.7,2779.8,33.4
NA,6,"Folie9.jpg","Eye",22,8039.6,8060,33.4
"Fixation",22,"Folie13.jpg","Eye",6,1767.8,2260.6,484.3
"Grid",15,"Folie8.jpg","Eye",13,4384.2,4973.6,576.2
NA,21,"Folie10.jpg","Eye",18,5705.2,5747.4,8.3
NA,15,"Folie8.jpg","Eye",2,1366.5,1386.8,116.8
"Grid",28,"Folie6.jpg","Eye",9,4478.6,4627.1,133.6
"Grid",15,"Folie8.jpg","Eye",16,5122.3,5197.8,66.8
NA,27,"Folie18.jpg","Eye",2,607.5,659.2,16.7
NA,4,"Folie24.jpg","Eye",23,8455.9,8457.5,8.4
NA,10,"Folie23.jpg","Eye",21,5966.2,5945.8,8.4
NA,23,"Folie14.jpg","Eye",1,5381.2,5468.4,150.3
"Grid",29,"Folie15.jpg","Eye",15,7206.2,8138.5,751.6
NA,26,"Folie5.jpg","Eye",17,4859.8,4893,25.1
"Grid",6,"Folie9.jpg","Eye",16,5591.6,5875.5,309
"Grid",14,"Folie20.jpg","Eye",7,2822.6,2954.6,133.6
"Grid",9,"Folie16.jpg","Eye",34,8628.8,8712.3,66.8
NA,6,"Folie9.jpg","Eye",8,2930,2938.4,16.7
NA,20,"Folie29.jpg","Information",1,0,NA,NA
NA,17,"Folie1.jpg","Eye",22,9043.9,9076.5,16.7
NA,8,"Folie22.jpg","Eye",27,8986.3,8984.7,8.3
"White Space",27,"Folie18.jpg","Eye",2,186.4,286.7,125.3
NA,19,"Folie2.jpg","Eye",6,2410.5,2436.2,58.5
"Fixation",29,"Folie15.jpg","Eye",2,291.1,557.4,275.6
NA,18,"Folie11.jpg","Eye",16,4967.2,5001.4,33.4
NA,10,"Folie23.jpg","Eye",18,5874.6,5918.5,16.7
"White Space",25,"Folie28.jpg","Eye",6,2545.7,2665.5,150.3
NA,29,"Folie15.jpg","Eye",1,509.8,882.1,442.6
"Grid",26,"Folie5.jpg","Eye",22,5151.8,5274.7,100.2
NA,20,"Folie29.jpg","Eye",6,3032.4,3044.9,8.4
"Target Word",11,"Folie30.jpg","Eye",19,5371.2,6753.4,1478.2
NA,20,"Folie29.jpg","Eye",7,2517,2561.8,41.8
NA,23,"Folie14.jpg","Eye",2,6488.2,6579.7,166.9
"Grid",25,"Folie28.jpg","Eye",11,3724.5,3942.9,225.5
NA,24,"Folie21.jpg","Eye",20,5853.2,5871.3,8.4
"Grid",6,"Folie9.jpg","Eye",22,6068.2,6349.5,342.3
NA,16,"Folie27.jpg","Eye",12,4359.9,4369.6,16.7
NA,22,"Folie13.jpg","Eye",3,856.1,885.6,8.3
"Fixation",19,"Folie2.jpg","Eye",3,276.6,558.4,242.2
NA,12,"Folie4.jpg","Eye",17,4970.8,4972.2,8.4
NA,20,"Folie29.jpg","Eye",10,3326.7,3354.6,33.4
NA,8,"Folie22.jpg","Eye",2,263,308.5,66.8
"Grid",5,"Folie12.jpg","Eye",10,3146.4,3358.3,200.4
"Fixation",3,"Folie25.jpg","Eye",4,484.5,2205.3,1745.4
"Grid",8,"Folie22.jpg","Eye",26,7565.5,7713.4,141.9
NA,6,"Folie9.jpg","Eye",20,6469.4,6486.3,84.7
"Grid",8,"Folie22.jpg","Eye",15,6251,6519.5,300.5
"White Space",16,"Folie27.jpg","Eye",28,8530.1,8782.6,200.2
NA,20,"Folie29.jpg","Eye",16,4554.3,4597.1,8.3
NA,3,"Folie25.jpg","Eye",16,7368,7376.3,8.3
NA,5,"Folie12.jpg","Eye",3,962.9,962,8.4
NA,26,"Folie5.jpg","Eye",33,8123.3,8270.1,41.7
NA,13,"Folie7.jpg","Eye",6,3294.6,3337.2,8.4
"Fixation",28,"Folie6.jpg","Eye",2,504.2,2283.1,1752.7
"Grid",10,"Folie23.jpg","Information",11,3564.2,3762,175.4
"Grid",15,"Folie8.jpg","Eye",8,2779.8,2988.4,183.6
"Grid",13,"Folie7.jpg","Eye",22,4640.9,4726.2,83.5
NA,26,"Folie5.jpg","Eye",15,5004,5047.1,33.4
NA,7,"Folie26.jpg","Eye",1,5230.5,5538.1,400.9
"Grid",8,"Folie22.jpg","Eye",1,223.4,314.2,142.6
NA,15,"Folie8.jpg","Eye",11,3590.8,3640.4,25
NA,28,"Folie6.jpg","Eye",14,4342.6,4346,16.7
"Fixation",2,"Folie3.jpg","Eye",4,562.2,1997.8,1377.8
NA,21,"Folie10.jpg","Eye",30,8772.5,8786.3,41.8
NA,7,"Folie26.jpg","Eye",9,2691.9,2767.6,8.4
"Fixation",20,"Folie29.jpg","Eye",17,8540.8,9088.9,1052.2
NA,8,"Folie22.jpg","Eye",2,1366.5,1387.3,8.4
NA,26,"Folie5.jpg","Eye",12,4560.8,4581.3,16.7
"Grid",25,"Folie28.jpg","Eye",25,8028.1,8345.1,322.2
"Grid",11,"Folie30.jpg","Eye",18,4850.9,5099.6,258.9
"Fixation",24,"Folie21.jpg","Eye",4,1142,2031.6,1093.8
"Grid",28,"Folie6.jpg","Eye",16,4120.8,4259.6,150.3
NA,15,"Folie8.jpg","Eye",8,2121.3,2208.9,116.9
NA,12,"Folie4.jpg","Eye",7,2642.6,2649.5,33.4
"Grid",16,"Folie27.jpg","Eye",22,6849.4,7086.3,250.4
"Fixation",29,"Folie15.jpg","Eye",2,258.9,406.8,150.3
NA,6,"Folie9.jpg","Eye",1,433.6,533.7,125.3
"Fixation",27,"Folie18.jpg","Eye",4,1784.9,2124.7,359.1
"Grid",28,"Folie6.jpg","Eye",27,7866.2,7940.6,83.5
"Grid",17,"Folie1.jpg","Eye",12,5324.7,5479.1,133.6
"Fixation",17,"Folie1.jpg","Eye",5,2092.2,2209.5,116.9
"Grid",18,"Folie11.jpg","Eye",15,5460.1,5543.6,100.2
NA,8,"Folie22.jpg","Eye",5,2375.3,2422.1,91.9
"Target Word",1,"Folie19.jpg","Eye",5,2397.1,2580.7,150.3
"Grid",10,"Folie23.jpg","Eye",4,1582.7,1807.9,191.9
"Grid",3,"Folie25.jpg","Eye",18,7376.3,7421.7,83.5
NA,22,"Folie13.jpg","Eye",18,5583.7,5605.7,16.7
