Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye L/R	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Fixation Average Pupil Size X [px]	Fixation Average Pupil Size Y [px]	Fixation Average Pupil Diameter [mm]	Fixation Dispersion X [px]	Fixation Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Port Status	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	17	4478.2	4578.4	10964340.8	10964441.0	100.2	-	-	-	-	-	-	-	353.2	634.1	1277.7	629.5	14.2	6311.6	13525.1	-12936.1	142.0	453.2	83.3	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	18	4578.4	4728.6	10964441.0	10964591.3	150.3	1311.2	614.1	13.1	13.1	3.3	47.3	26.3	-	-	-	-	-	-	-	-	-	-	-	Cell 11	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	18	4728.6	4745.3	10964591.3	10964608.0	16.7	-	-	-	-	-	-	-	1325.0	603.1	1362.5	609.1	0.3	1048.8	1444.7	-1415.1	18.8	50.7	100.0	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	19	4745.3	4812.1	10964608.0	10964674.7	66.8	1375.2	611.6	13.2	13.2	-	19.1	8.2	-	-	-	-	-	-	-	-	-	-	-	Cell 11	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	19	4812.1	4878.8	10964674.7	10964741.5	66.8	-	-	-	-	-	-	-	1381.6	617.0	379.3	624.3	13.5	8692.8	13920.0	-11719.2	202.6	468.8	50.0	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	20	4878.8	5112.5	10964741.5	10964975.2	233.7	343.7	641.1	13.4	13.4	3.4	49.9	27.2	-	-	-	-	-	-	-	-	-	-	-	Cell 2	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Blink	Right	1	5162.6	5646.6	10965025.2	10965509.3	484.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Blink	Right	2	5680.0	5930.4	10965542.6	10965793.0	250.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	21	5930.4	6514.6	10965793.0	10966377.3	584.3	527.8	632.3	13.6	13.6	3.3	40.2	16.4	-	-	-	-	-	-	-	-	-	-	-	Cell 2	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	20	6514.6	6548.0	10966377.3	10966410.7	33.4	-	-	-	-	-	-	-	551.9	629.2	373.2	896.1	3.0	6048.3	8109.3	-7751.9	90.7	274.0	50.0	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	22	6548.0	6898.6	10966410.7	10966761.3	350.6	364.6	885.1	13.5	13.5	3.3	19.8	21.6	-	-	-	-	-	-	-	-	-	-	-	Cell 3	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	21	6898.6	6948.7	10966761.3	10966811.4	50.1	-	-	-	-	-	-	-	363.7	874.5	919.0	235.2	9.7	10853.4	17080.8	-10589.5	194.3	572.6	33.3	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	23	6948.7	7032.2	10966811.4	10966894.8	83.5	926.1	230.5	13.2	13.2	3.3	15.5	8.5	-	-	-	-	-	-	-	-	-	-	-	White Space	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	22	7032.2	7065.6	10966894.8	10966928.2	33.4	-	-	-	-	-	-	-	933.6	230.9	932.0	228.2	17.0	37665.7	37951.1	-38014.5	510.3	1269.4	50.0	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	24	7065.6	7232.5	10966928.2	10967095.2	166.9	956.6	197.9	13.2	13.2	3.3	43.0	53.9	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	23	7232.5	7249.2	10967095.2	10967111.9	16.7	-	-	-	-	-	-	-	975.0	175.4	977.8	173.1	0.1	57.7	50.7	-63.6	4.6	6.2	0.0	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	25	7249.2	7349.4	10967111.9	10967212.0	100.2	980.1	172.1	13.0	13.0	3.3	4.2	9.4	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	24	7349.4	7399.4	10967212.0	10967262.1	50.1	-	-	-	-	-	-	-	982.0	167.5	398.2	512.8	7.8	8624.9	12387.5	-12147.9	155.3	414.4	66.7	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	26	7399.4	7533.0	10967262.1	10967395.7	133.6	408.2	505.3	13.2	13.2	3.3	15.6	12.1	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	25	7533.0	7549.7	10967395.7	10967412.4	16.7	-	-	-	-	-	-	-	413.1	502.7	392.4	619.5	0.9	3388.7	4617.4	-4171.3	54.4	158.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	27	7549.7	7816.9	10967412.4	10967679.6	267.2	383.7	602.2	13.3	13.3	3.3	25.8	36.4	-	-	-	-	-	-	-	-	-	-	-	Cell 2	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Blink	Right	3	7833.6	7983.9	10967696.3	10967846.6	150.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	28	7983.9	8334.5	10967846.6	10968197.1	350.6	918.5	183.8	13.2	13.2	3.3	55.0	41.0	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Saccade	Right	26	8334.5	8351.2	10968197.1	10968213.8	16.7	-	-	-	-	-	-	-	954.2	165.5	957.5	162.6	0.1	80.0	-10.2	-146.8	5.6	7.6	0.0	-	-	-	-	-	-	-	-	-	-
Trial007	10959862.6	Folie26.jpg	0.0	9000.0	B002VS101	CornflowerBlue	92.3	Eye	Fixation	Right	29	8351.2	9085.8	10968213.8	10968948.4	734.6	977.1	149.7	13.2	13.2	3.3	35.6	25.4	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Information	Separator	-	1	0.0	-	10968963.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	folie22.jpg
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	1	2.0	268.9	10968965.1	10969232.0	266.9	976.4	156.5	13.4	13.4	3.4	6.9	8.4	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	1	268.9	318.9	10969232.0	10969282.0	50.0	-	-	-	-	-	-	-	975.7	159.4	242.3	464.2	8.9	8878.0	11104.0	-11097.9	178.3	380.8	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	2	318.9	485.7	10969282.0	10969448.8	166.8	213.7	470.2	13.5	13.5	3.4	53.3	10.3	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	2	485.7	502.4	10969448.8	10969465.5	16.7	-	-	-	-	-	-	-	192.8	473.6	74.8	478.0	0.8	3209.6	4461.2	-4540.6	49.3	157.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	3	502.4	2255.2	10969465.5	10971218.3	1752.8	65.9	497.4	13.4	13.4	3.4	37.8	27.4	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	3	2255.2	2305.3	10971218.3	10971268.4	50.1	-	-	-	-	-	-	-	66.7	497.1	634.9	311.8	6.9	8196.9	12254.4	-9342.6	137.3	411.7	33.3	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	4	2305.3	2388.7	10971268.4	10971351.8	83.5	640.8	326.4	13.9	13.9	3.5	8.5	21.0	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	4	2388.7	2422.1	10971351.8	10971385.2	33.4	-	-	-	-	-	-	-	643.4	332.8	953.8	181.8	3.5	6742.9	9733.9	-8525.8	105.8	327.7	50.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	5	2422.1	2639.1	10971385.2	10971602.2	217.0	936.6	174.7	13.5	13.5	3.4	31.7	12.3	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	5	2639.1	2689.2	10971602.2	10971652.3	50.1	-	-	-	-	-	-	-	937.1	169.5	359.2	409.8	7.2	7720.0	10562.4	-10099.3	143.3	354.7	66.7	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	6	2689.2	2889.5	10971652.3	10971852.6	200.3	367.6	409.2	13.5	13.5	3.3	11.2	23.3	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	6	2889.5	2906.2	10971852.6	10971869.3	16.7	-	-	-	-	-	-	-	367.3	422.8	366.8	655.4	1.7	6395.4	9272.8	-8441.2	98.9	310.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	7	2906.2	3039.7	10971869.3	10972002.8	133.5	372.5	624.7	13.5	13.5	3.3	20.6	49.9	-	-	-	-	-	-	-	-	-	-	-	Cell 2	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	7	3039.7	3073.1	10972002.8	10972036.2	33.4	-	-	-	-	-	-	-	387.4	621.2	772.3	420.4	4.2	8545.3	12830.9	-12509.7	124.5	431.1	50.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	8	3073.1	3290.1	10972036.2	10972253.2	217.0	757.1	413.6	13.5	13.5	3.3	20.4	9.5	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	8	3290.1	3323.5	10972253.2	10972286.6	33.4	-	-	-	-	-	-	-	755.9	412.5	1065.6	409.4	2.9	5938.0	6418.7	-5903.0	85.6	217.7	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	9	3323.5	3490.5	10972286.6	10972453.6	166.9	1077.1	402.7	13.3	13.3	3.3	31.7	15.9	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	9	3490.5	3523.8	10972453.6	10972486.9	33.4	-	-	-	-	-	-	-	1091.7	395.4	1442.5	397.2	3.4	6576.1	9411.9	-8820.2	102.3	316.9	50.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	10	3523.8	3841.0	10972486.9	10972804.1	317.2	1424.2	382.2	13.2	13.2	3.3	43.4	28.4	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	10	3841.0	3857.7	10972804.1	10972820.8	16.7	-	-	-	-	-	-	-	1413.9	369.5	1545.6	370.5	0.8	3581.0	5150.0	-5188.6	49.0	175.9	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	11	3857.7	4041.3	10972820.8	10973004.4	183.6	1542.2	368.6	13.1	13.1	3.3	16.3	6.6	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Blink	Right	1	4058.0	4525.4	10973021.1	10973488.5	467.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	11	4525.4	4542.1	10973488.5	10973505.2	16.7	-	-	-	-	-	-	-	1401.4	466.5	1381.1	366.5	13.2	28961.9	-3609.1	-67388.0	791.5	2382.4	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	12	4542.1	4642.2	10973505.2	10973605.3	100.2	1364.6	416.2	14.1	14.1	3.4	28.3	67.4	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	12	4642.2	4658.9	10973605.3	10973622.0	16.7	-	-	-	-	-	-	-	1352.9	433.9	1359.2	255.3	1.5	5234.0	7078.7	-5837.5	88.4	238.4	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	13	4658.9	4875.9	10973622.0	10973839.0	217.0	1362.1	297.1	14.1	14.1	3.5	8.3	77.0	-	-	-	-	-	-	-	-	-	-	-	White Space	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Blink	Right	2	4926.0	5393.4	10973889.1	10974356.5	467.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	13	5393.4	5410.1	10974356.5	10974373.2	16.7	-	-	-	-	-	-	-	1231.7	329.1	1157.3	294.5	7.5	18448.4	3289.7	-49261.8	451.2	1668.6	0.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	14	5410.1	5493.6	10974373.2	10974456.7	83.5	1148.4	319.3	14.7	14.7	3.5	13.2	37.9	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	14	5493.6	5510.3	10974456.7	10974473.4	16.7	-	-	-	-	-	-	-	1144.1	332.4	1103.9	179.5	1.3	4787.3	6234.8	-6023.3	75.8	210.9	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	15	5510.3	5660.6	10974473.4	10974623.7	150.3	1044.5	170.0	15.0	15.0	3.6	73.8	13.7	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	15	5660.6	5677.3	10974623.7	10974640.4	16.7	-	-	-	-	-	-	-	1030.1	167.3	954.2	157.3	0.5	2063.7	2996.4	-2856.7	29.9	102.2	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	16	5677.3	5877.6	10974640.4	10974840.7	200.4	961.1	161.8	14.2	14.2	3.6	22.0	22.2	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	16	5877.6	5894.3	10974840.7	10974857.4	16.7	-	-	-	-	-	-	-	976.2	178.5	1113.1	362.6	1.5	6209.2	9128.7	-8961.5	89.6	306.1	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	17	5894.3	6011.2	10974857.4	10974974.3	116.9	1122.7	365.5	14.0	14.0	3.5	12.4	16.7	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	17	6011.2	6027.9	10974974.3	10974991.0	16.7	-	-	-	-	-	-	-	1125.5	372.3	1299.8	374.2	1.4	5298.0	6807.5	-6449.6	82.4	232.6	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	18	6027.9	6194.8	10974991.0	10975157.9	166.9	1376.7	375.9	14.0	14.0	3.5	91.4	6.5	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	18	6194.8	6278.2	10975157.9	10975241.3	83.4	-	-	-	-	-	-	-	1391.2	371.6	1505.8	360.3	1.8	1270.6	4143.8	-4049.0	21.0	139.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	19	6278.2	6445.1	10975241.3	10975408.2	166.9	1508.0	359.5	13.6	13.6	3.5	5.3	14.6	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Blink	Right	3	6461.8	6611.9	10975424.9	10975575.0	150.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	19	6611.9	6628.6	10975575.0	10975591.7	16.7	-	-	-	-	-	-	-	1497.7	641.6	1474.6	566.2	12.0	26646.4	-2356.6	-68875.3	721.8	2401.1	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	20	6628.6	6695.4	10975591.7	10975658.5	66.7	1460.4	524.6	13.8	13.8	-	28.5	63.2	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	20	6695.4	6712.0	10975658.5	10975675.1	16.7	-	-	-	-	-	-	-	1446.1	506.7	1431.1	513.5	0.3	205.1	159.0	-394.7	16.8	21.9	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	21	6712.0	7396.4	10975675.1	10976359.5	684.4	1401.9	532.6	13.8	13.8	-	41.6	30.7	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	21	7396.4	7429.8	10976359.5	10976392.9	33.4	-	-	-	-	-	-	-	1389.5	528.3	1269.1	421.9	1.7	3300.9	4167.8	-3907.3	50.9	141.3	50.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	22	7429.8	8381.4	10976392.9	10977344.5	951.6	1249.3	420.7	13.6	13.6	3.5	27.4	17.8	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	22	8381.4	8398.1	10977344.5	10977361.2	16.7	-	-	-	-	-	-	-	1242.6	422.0	1189.4	392.2	0.5	1809.3	2391.9	-1857.1	31.7	81.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	23	8398.1	8681.9	10977361.2	10977645.0	283.8	1146.9	376.4	13.2	13.2	3.4	51.8	28.1	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Saccade	Right	23	8681.9	8698.6	10977645.0	10977661.7	16.7	-	-	-	-	-	-	-	1137.6	369.6	1114.0	371.7	0.3	901.0	1000.4	-820.2	17.5	34.8	100.0	-	-	-	-	-	-	-	-	-	-
Trial008	10968963.1	Folie22.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.4	Eye	Fixation	Right	24	8698.6	9082.7	10977661.7	10978045.8	384.0	1073.4	376.6	13.0	13.0	3.3	48.2	9.4	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial009	10978060.5	Folie16.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.8	Information	Separator	-	1	0.0	-	10978060.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	folie16.jpg
Trial009	10978060.5	Folie16.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.8	Eye	Fixation	Right	1	1.9	252.4	10978062.4	10978312.9	250.5	1067.8	382.6	12.8	12.8	3.2	3.7	15.9	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial009	10978060.5	Folie16.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.8	Eye	Blink	Right	1	285.8	519.4	10978346.3	10978579.9	233.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial009	10978060.5	Folie16.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.8	Eye	Saccade	Right	1	519.4	552.8	10978579.9	10978613.3	33.4	-	-	-	-	-	-	-	10.6	621.0	63.2	545.5	6.8	6508.3	1777.0	-22839.0	202.7	825.2	0.0	-	-	-	-	-	-	-	-	-	-
Trial009	10978060.5	Folie16.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.8	Eye	Fixation	Right	2	552.8	2238.7	10978613.3	10980299.2	1685.9	58.3	502.5	12.7	12.7	3.2	25.9	64.5	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial009	10978060.5	Folie16.jpg	0.0	9000.0	B002VS101	CornflowerBlue	88.8	Eye	Saccade	Right	2	2238.7	2272.1	10980299.2	10980332.6	33.4	-	-	-	-	-	-	-	59.9	510.0	399.2	349.5	4.0	6615.7	8542.8	-7944.2	120.3	285.2	100.0	-	-	-	-	-	-	-	-	-	-
